x,y,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,ETR
0.0,1.0101010101010102,0.27499729926698785,2.7216877492279345,2.282958340244777,0.03375765541550363,5.557162185773759,2.4058277813552844,1.9778059260081216,12.801670791951482,1.4371122688486497,-0.3183244568682105,0.3148301813849489,1.236158917395252,1
2.0202020202020203,3.0303030303030303,0.2801133251489463,3.2683159002132363,1.803923693113493,0.030883457232357615,9.099102815534437,2.3348976562473656,2.1777062492027293,13.20142645596109,1.718039627412593,0.12410522915932382,0.1990071133395178,1.3447695691875436,1
4.040404040404041,5.050505050505051,0.21418924443431767,3.1487080065674053,1.8367891286624416,0.03869721498097421,8.21264583638899,1.4737579439795274,2.086436425667824,13.063349926790913,1.752027199383391,-0.1650834021746892,0.055260201575755,1.7404299653174948,1
6.0606060606060606,7.070707070707071,0.28764836278154937,3.2029938004861975,2.031402628444143,0.0492780837051952,9.178687016755045,1.6581931499213833,2.7495408282695353,8.68637455508063,1.141240952104216,0.23488488729922474,0.711962261368752,1.7661136085636029,1
8.080808080808081,9.090909090909092,0.2223259842461364,2.5024931885608934,2.1201201485766297,0.026899109258259515,11.789857642829752,3.1739603407650274,2.659709417871652,9.422989726278193,1.613539125965437,0.014957682449270551,0.7065015812559713,0.4217300032135134,1
10.101010101010102,11.111111111111112,0.26207416118490595,2.665323279730619,1.150906568545127,0.03404900001696214,10.012397880878941,3.0484587721084746,2.7032857629746134,7.1014804130644915,0.9302674514356415,-0.09186525930055683,0.01664340139286137,0.3752111489890512,0
12.121212121212121,13.131313131313131,0.19479520556794244,3.048934240586888,1.4711602073152625,0.02169354323760018,7.767397359902493,3.036304698475646,2.9231763354713793,7.1843983502344475,1.2002333832074137,-0.13195168211632938,0.1929867068523993,1.8627966354608216,1
14.141414141414142,15.151515151515152,0.19027939077215217,3.1286334093180304,2.0475288600034522,0.03021879391156048,7.871809371192086,1.9745024554725532,2.2434320471735156,10.786025415521287,1.284927535636752,0.34867494426786166,0.45548618711294386,1.7696272613890172,1
16.161616161616163,17.171717171717173,0.2112009604395051,2.613225990427786,3.2383806781881117,0.04683726854907395,6.7056413501691265,2.188079318923152,2.2156439400820687,7.283043761278725,0.8495861504553689,0.1084467838955864,0.10838214897012234,1.5078406443577137,1
18.181818181818183,19.191919191919194,0.23607765051024837,2.8239312156496075,3.2213877095320202,0.027773977132163286,8.213571226996097,2.3027203443545714,1.9871887483225803,9.105540634217249,0.7648576820786741,0.035936486749401426,0.18374848624243273,1.5407160649246066,1
20.202020202020204,21.212121212121215,0.18107078896280948,3.005220875785911,3.5886624472096016,0.029096044689690466,5.89150868072468,2.5706819677162143,2.4251503259692093,7.340404510155184,0.8028515029578929,0.09212530090432833,0.32155815459704506,2.1496945392523266,1
22.222222222222225,23.232323232323235,0.19867010975241106,2.368445129521555,4.1189481771458825,0.02681120599803414,6.57960454953555,2.241933943956453,1.4188785336854057,5.110251987511301,0.8477391440359642,0.07837416947063343,0.6464961285753665,1.391428117141881,1
24.242424242424242,25.252525252525253,0.18864773595338957,2.473722201035292,3.1653199592089774,0.036106428786301076,7.197508508592361,1.9879603248405189,2.1642719539285404,4.683123111683907,0.9114099191575258,-0.036639939922693,0.3099383244747634,1.1198808968302807,1
26.262626262626263,27.272727272727273,0.1471078684215254,3.0078794811726013,1.8919845275178464,0.04840185020565629,4.524058374246667,2.8828903033524913,2.3087070932871208,8.340443015785677,1.012347860595369,0.06965248782135974,0.819621872322996,2.182487563424594,1
28.282828282828284,29.292929292929294,0.15189301627151383,2.5115278126987004,2.126599812631896,0.06562998512381155,6.733876147789189,4.272471157887141,2.9175078969093193,5.428093167008786,0.5929670698530265,0.31828987318477964,1.0322805974085605,2.277083495869479,1
30.303030303030305,31.313131313131315,0.15604468073413466,2.601646936647141,0.9722416123939771,0.05490512666841495,4.3429480819307384,3.0334941630781285,2.8688098998921663,8.571056577439885,0.8278401726123759,-0.15379332440570412,1.2165269011789615,2.519275442230211,1
32.323232323232325,33.333333333333336,0.1721331804210061,3.408332584917679,2.084853061882402,0.03662497686392581,5.226453143478201,3.2583821107295603,2.9958770103200303,6.77025702748776,1.1673007677862235,-0.11125657527285629,1.0276042665296208,1.5413812688165753,1
34.343434343434346,35.35353535353536,0.2177235256584752,2.6533020811803905,1.527831713565627,0.03984301956980758,3.5285080546216205,1.7285671141855148,3.6246217514873593,6.148513510794782,0.9240299304566593,0.06854083508703843,0.8714141652909045,1.388091205798007,0
36.36363636363637,37.37373737373738,0.17052018924745785,3.1398666686551113,1.3017558184056863,0.03404011185767435,2.5606409731497344,1.426551483496304,2.6852415236040863,6.804053002435969,1.1632096680736077,0.29485168496807934,1.0973541569755199,1.438128987565306,0
38.38383838383839,39.3939393939394,0.14819023404373893,3.1463231580917443,0.9430777193619222,0.03125134017663887,2.8383888689492967,1.0799587592282243,3.2438960502845555,7.511642699433807,1.0728261008000641,0.299943560203818,1.0668596328304796,1.4691975722600354,1
40.40404040404041,41.41414141414142,0.1399158985095499,2.632328151390261,1.5166502034901814,0.04159695987276886,3.6607412068350307,0.7510621327275204,3.1009502955552204,7.915414050131574,1.0770424729709513,-0.09124822576684831,1.40868529976678,2.9555970076021416,1
42.42424242424243,43.43434343434344,0.12409692223760067,2.898475428007309,1.1914914694288727,0.02792518229121747,4.6126885676969,1.1986395729570567,2.509388667022944,11.243104846643648,1.4120877536187724,-0.1545078576631686,0.9176503384002684,1.5058432622268108,0
44.44444444444445,45.45454545454546,0.17405500017620534,2.8220284990389253,0.8125279951525559,0.02880191023860823,6.2645305668158935,1.0621579086719617,3.0612940367938846,8.184497704025219,0.9004286770875879,0.05840006240663222,1.5305893036299931,1.5605927394422732,1
46.46464646464647,47.47474747474748,0.12080766181410552,3.4147049814599235,0.6442990662004979,0.02438581723939083,5.714429064059633,0.6245478302719119,3.3995277096881353,8.283512516530479,1.0511248198315255,-0.35321650198184323,0.8123966456435098,1.670448828612841,0
